time                                       <gas> H2(g)                                <gas> H2O(g)                               <gas> CO(g)                                 <gas> CO2(g)                               <gas> CH4(g)                                <gas> CH3COOH(g)                            <Pd111> *                                   <Pd111> H*                                  <Pd111> O*                                  <Pd111> OH*                                 <Pd111> H2O*                                <Pd111> C*                                 <Pd111> CO*                                 <Pd111> CO2*                                <Pd111> COOH*                               <Pd111> CCO*                                <Pd111> CCOO*                               <Pd111> CCOOH*                              <Pd111> CH*                                 <Pd111> CHCO*                               <Pd111> CHCOO*                              <Pd111> CHCOOH*                             <Pd111> CH2*                                <Pd111> CH2CO*                              <Pd111> CH2COO*                             <Pd111> CH2COOH*                            <Pd111> CH3*                                <Pd111> CH3CO*                              <Pd111> CH3COO*                             <Pd111> CH3COOH*                            <Pd111> co-H2O*
1.42757510309076021791818060412391361e+14  4.04911030531801501039124449286684879e-18  4.54172569405737756822235099455551765e-31   1.53883170753457659096491723904227773e-19  2.01961506736858138131042937082793298e-18   4.27971682040101025040630403558634543e-20  -1.93421318363562803583465260225436565e-18  -1.65212387633806160438921807888100598e-18  -1.65023454233719044760769664396575796e-25  -6.92160969657571963977154601169467803e-24  -1.3026258851913136054487718148953092e-34   -5.04360297081810992256332937210843919e-71  2.0223473405760272790798515459018205e-18   -5.67299206072693751774326409166823629e-30  -5.8275071903220488738044975058555439e-62   -4.23570697294194840771493374548378091e-49  -9.34083388250320229509085780455165757e-36  -4.22120240648413587134269525564680663e-45  -2.02602101079609935830369864146764227e-27  -4.55363629973279438056621109404488118e-20  -2.68764103751772183187919119847575065e-39  -1.37093872985523134671520411278493906e-36  -2.17303028535927422733755100001319e-42     -5.32077774540260190567616428922907632e-42  -1.92539120020419005951399689651054263e-32  -4.57670163356668506303693655325107387e-32  -8.77218445395135402884157513321887987e-35  -4.3470836173540994104495696542711664e-52   -4.67219071649232253201567457437632821e-29  -3.24680012528961339173901976560662966e-19  -4.42734907455090533854228897494275687e-32  0.0000000000   
1.43128584822250022394983510149617245e+14  4.03379594484443506831061884535363239e-18  4.52782471160999132318547976510180978e-31   1.53413173220077567110033156092519082e-19  2.01198005652720251967795652093571406e-18   4.2691608791197080315169018273668182e-20   -1.92701173469624128611078328408673384e-18  -1.64593158682732664768223232329362923e-18  -1.64280279735261992788839956509825495e-25  -6.88176481039224069791839635658372124e-24  -1.29768295607904185774705108179183674e-34  -5.01499139994526059703823809007279573e-71  2.01457838911819336439718314167502821e-18  -5.64034202688415111503259205959263717e-30  -5.79030710274054697481451596923017522e-62  -4.21023230083086324778131230322280382e-49  -9.30574169438452075898144911292953465e-36  -4.19061589375420993005814434435474536e-45  -2.01842672571989361572313218256020218e-27  -4.52968231232924511992148929267668479e-20  -2.6705256847832571349199820081231221e-39   -1.36218693057232814357158820309712646e-36  -2.15996492847734927800087225775462236e-42  -5.29369273110010373144743276718028026e-42  -1.91532409127044275804803853112466354e-32  -4.54748472548782381310672019868001324e-32  -8.72936798022284198243197817371928478e-35  -4.33438012364148667652371323388524739e-52  -4.64872548909491556372133493142909499e-29  -3.23342931051820825251506144562784339e-19  -4.40573946564301582059521734916500251e-32  0.0000000000   
1.43500670519069587001382601750771109e+14  4.01853794943957566463814991960767169e-18  4.51396492593406974099439569036413857e-31   1.52944607385723534608359695877291665e-19  2.00437311407996407193688872293709505e-18   4.25862924524911364608613002590838618e-20  -1.91983639635892437378445750051967436e-18  -1.63976177512318337693939023390817434e-18  -1.63540367376481178871915857099413576e-25  -6.84214696415665291120289960456033118e-24  -1.29275829204376716368176384231711775e-34  -4.98653912558290062382017221718476704e-71  2.00683850219154497784760263043371269e-18  -5.60787798577509930418280554565514131e-30  -5.75334030100897190251434575087993736e-62  -4.1849079947779399442396516970552672e-49   -9.2707773072627311967876738818484497e-36   -4.16024899454596354422080392286529443e-45  -2.01086000882970450418412547368733983e-27  -4.50585226874485240592617265734698743e-20  -2.65351723420627782086825196031776754e-39  -1.35349001614436726691612866621802041e-36  -2.14697666342738493915842285717861454e-42  -5.26674771821745714503669823496811287e-42  -1.90530834772158399725537810055830106e-32  -4.51845104558004181430119691631742395e-32  -8.68675559241300227123518355573408589e-35  -4.32171000336648804669464278559298323e-52  -4.62537438692248989328727249618465926e-29  -3.2201119663075168452682203665704908e-19   -4.3842328595399199917987316008963081e-32   0.0000000000   
1.43873724623512909014038492995177579e+14  4.00333797170322347268110553253847039e-18  4.50014790488131225566552177162951193e-31   1.52477525892560002437439561037765964e-19  1.99679506430249693730969390265586109e-18   4.24812315022304637251005375330669138e-20  -1.91268794870551732109458223117134865e-18  -1.63361511215358568867395575199486879e-18  -1.62803792992854201586754241300861141e-25  -6.80275967516132412651605647894836669e-24  -1.28785242567212299307369382941162262e-34  -4.95824872213551869805836647325693576e-71  1.99912851434400601760295730741906829e-18  -5.5756028195848071731802445535302063e-30   -5.71660981915406465890501177725682206e-62  -4.1597362485977593092671455064606613e-49   -9.23594451958341577552950982076130349e-36  -4.13010381416147558540568425535218004e-45  -2.00332168294193552001654448405966584e-27  -4.48214842799446348473771752272575913e-20  -2.63661708819849262146272833427878357e-39  -1.34484870035206926427213912216888143e-36  -2.13406661572535831228337571602818411e-42  -5.23994523864073737702620487178783894e-42  -1.89534492791419230858790737764968576e-32  -4.48960297670429430233296785434823867e-32  -8.64435150866878940369931459035048262e-35  -4.3090747269172118736268443516818749e-52   -4.60213970559200913917414304957539986e-29  -3.20684950291981159566734663177453674e-19  -4.36283138515364799685674105144341069e-32  0.0000000000   
1.44247761359704831040898777913613835e+14  3.98819531763722307341778838020458173e-18  4.48637308545436059470992033871725078e-31   1.52011909342063588112034349265899239e-19  1.98924556156390002319971685572757986e-18   4.23764220686660772025276795813859666e-20  -1.90556606831408214253878355560338872e-18  -1.62749131997844411569950589307019194e-18  -1.6207051865173796800435177337859775e-25   -6.76360036794438354109660979337148889e-24  -1.28296513218916422697798990117288421e-34  -4.93011839019868257232622294528118473e-71  1.99144806974429345526715531091814197e-18  -5.54351441879211207637137271257758908e-30  -5.68011300935715208474864873041195758e-62  -4.13471536336381309934743777414519659e-49  -9.20124175258637552763467200229378003e-36  -4.10017779308189173009435457700647136e-45  -1.99581140717914598481978457812090245e-27  -4.45856938260744075236520546555709729e-20  -2.61982403490713296103480531074083091e-39  -1.33626236024916976536832129262213391e-36  -2.12123391438614129672169595689197542e-42  -5.21328368022039622956293369258621037e-42  -1.8854332501020122443029649172969748e-32   -4.46093843920752818677454621985283119e-32  -8.60215339488415775444105278233122661e-35  -4.29647381345500705598455924798486497e-52  -4.57902014980313813820918021061346771e-29  -3.19364128221635805881451873175653194e-19  -4.341533864453540285978579325208944e-32    0.0000000000   
1.44622774834234080547101450398521719e+14  3.97311011309000139932198687277749675e-18  4.47264064965771794849620169881915529e-31   1.51547763522257073841892316669546574e-19  1.98172466897052061141626576017763243e-18   4.22718659437034998704127504022456126e-20  -1.89847081731774136059699571352887212e-18  -1.6213904521781739151894455987307224e-18   -1.6134054615086605740075832172206633e-25   -6.72466859541346690666771822656853261e-24  -1.27809645142861543083088420314435614e-34  -4.90214785796403648547887766839059963e-71  1.98379722843690125237882887341031227e-18  -5.51161241760895091514920643450978913e-30  -5.64384920936583374728859132746324534e-62  -4.10984500000064131974537397444346657e-49  -9.16666930623619336454235119897100727e-36  -4.07047000461626746640187228656916279e-45  -1.98832924724505441327534146151701985e-27  -4.43511500554429526200449956680724346e-20  -2.6031377760029795994721491699117322e-39   -1.32773084001931528201391129350017648e-36  -2.10847838586022630065509785776233512e-42  -5.18676287847603520207431983873989323e-42  -1.87557327032103079310674331498921845e-32  -4.43245691289792925006288342313238791e-32  -8.5601612049405570271136170111589509e-35   -4.28390746453419551675935479974514557e-52  -4.55601567803785641326617286664403781e-29  -3.18048738154634885891777404525570456e-19  -4.32034027416341971800463116216318176e-32  0.0000000000   
1.44998766880652595850589533838599123e+14  3.95808216841878524651577037924228594e-18  4.45895049254016849509351684298515723e-31   1.51085084522275607162664864414566613e-19  1.97423229233605101405572583790923855e-18   4.21675627367465584585973838558286925e-20  -1.891402109466184426187055497720403e-18    -1.61531243474119841946537995833998162e-18  -1.60613861992129203865222197833423506e-25  -6.68596309561174305460973895197789285e-24  -1.27324632164389642029573402019333546e-34  -4.8743362679437474191206410657465776e-71   1.97617589045310002363780601703577818e-18  -5.47989578246168550422146040880036431e-30  -5.60781699828752726807688184126364916e-62  -4.08512429902726866913115869899998252e-49  -9.13222675926906198763000136462715551e-36  -4.04097890330316437343231416065395775e-45  -1.98087511276253187941678695199555642e-27  -4.41178467937704452682859584043775665e-20  -2.58655766408451989044208769344396649e-39  -1.31925380536636576743391698176666602e-36  -2.09579958969024987618698187963996225e-42  -5.16038211307836181951096402116593719e-42  -1.86576473772561801286019962697247134e-32  -4.40415728174898665921998507054903435e-32  -8.51837401295311117676594563959997022e-35  -4.27137562355087383113076271637236489e-52  -4.53312576672209413681395309935858582e-29  -3.16738760309381410730217375659513437e-19  -4.29925014698627851875650461965540324e-32  0.0000000000   
1.45375780530768677459998224295364272e+14  3.94310966346125207609220278641935103e-18  4.44530102190184585299742590806789184e-31   1.50623818175648211386222526086646825e-19  1.96676752454967026924027538819903805e-18   4.20635007135455863675674708135378564e-20  -1.8843590914827385673298154282512401e-18   -1.60925653413124119145986225720963913e-18  -1.5989037403867805958526897678658126e-25   -6.64747843122724448735144798486986962e-24  -1.26841415422469220137551638529845284e-34  -4.84667976240766412813518981553958252e-71  1.96858312901088853300228973883221997e-18  -5.44836005896046313936597256628536252e-30  -5.57201107682584756883571354273008533e-62  -4.06054973633134229049056872307691938e-49  -9.09790994821053865016286701864287711e-36  -4.01169977739916568759775562437484238e-45  -1.97344810341471129664779993043694704e-27  -4.38857526301896478942514165069233453e-20  -2.57008126682868794587643074614713035e-39  -1.31083000955098203058228045901739662e-36  -2.08319571876977759728831431373850743e-42  -5.13413781590549598232647439443405005e-42  -1.85600634268666144533118787588229091e-32  -4.37603538364506490600331455343727491e-32  -8.47678637461558562866408626390789169e-35  -4.25887685733387374648256890963327872e-52  -4.51034741762585983204454253663475223e-29  -3.15434032856547155860737665639911947e-19  -4.27826073516364314298981915078618858e-32  0.0000000000   
1.45753775169563288022554697599538973e+14  3.92819411021912329167052421113975673e-18  4.43169368198596183656578921302181032e-31   1.50164012934387379711929984965321456e-19  1.95933111979519044442492562881010439e-18   4.19596912810094562100810430095658004e-20  -1.87734247747634545078608256374547471e-18  -1.60322336452025106116797601116031215e-18  -1.5917015112518546408974467995454698e-25   -6.60921773580155472638415827224602168e-24  -1.2636004365388138799923134734334761e-34   -4.81918064022896036951894810255018261e-71  1.96101970718135110605187675322008634e-18  -5.4170078149427255587917815479938388e-30   -5.53643411945356355872544383771483591e-62  -4.036123259844587164892395169800682e-49    -9.0637223509872620033960793055619047e-36   -3.98263444141105642618290814300606619e-45  -1.966048972683780696297009593546507e-27    -4.36548878620152223131296525185140409e-20  -2.55370982115445690080545587861017807e-39  -1.30246008176385116913300494303634872e-36  -2.07066777250504975370952165007062662e-42  -5.10803226026739207001973588467295096e-42  -1.84629894680663019374586343916895935e-32  -4.34809331905290104913159392029285525e-32  -8.43540210084200234737159601036369968e-35  -4.24641252762982764600351190014207426e-52  -4.48768270214713032186427878195354417e-29  -3.14134684394750354505173973416954355e-19  -4.25737396207580234267278592812730879e-32  0.0000000000   
1.46132766237120247023875696361249442e+14  3.91333478721829374609502150060364138e-18  4.41812788144587723868075256038265702e-31   1.49705648459271997684445168109387615e-19  1.95192271872329210632544696495247946e-18   4.18561303312351056937414772231926159e-20  -1.87035193095362837774243516206192777e-18  -1.59721263672056262998686860648614373e-18  -1.58453154204796143493118768138128218e-25  -6.57117840414234299388641527324084861e-24  -1.2588049350101376566892449296740147e-34   -4.79183707770487438138928333153922443e-71  1.9534852553921512401011578552591783e-18   -5.38583691650729059926881789332058645e-30  -5.50108346470325347138034247271061224e-62  -4.01184315451596651004743106010063362e-49  -9.029662325448018952418885564688752e-36    -3.95378034893374200460787946942073648e-45  -1.95867736593314847680656382485078483e-27  -4.34252381557218511898000320590950891e-20  -2.53744210851517896819969075024102598e-39  -1.2941433958483427171670165278768872e-36   -2.05821487161928969365097232409800943e-42  -5.08206380634027117901337042604011645e-42  -1.83664195686991252524943788758691055e-32  -4.32032899760302343838854967598623615e-32  -8.39421880120967037450788688768184427e-35  -4.23398212606922046245900354403997537e-52  -4.46513029485491947671551546554448747e-29  -3.12840648875490333601468199071533427e-19  -4.23658862126890859510700781675698032e-32  0.0000000000   
1.46512749570648114930262726755310493e+14  3.89853174819085039762119654159361988e-18  4.40460373574660770075759791542653716e-31   1.492487282973954565563221468645225e-19    1.94454234847388061471159973989406395e-18   4.17528191463245268920831475869892957e-20  -1.86338748007664460338848140506307216e-18  -1.59122437508780106173507741248969193e-18  -1.57739381673418200134939883637483629e-25  -6.53335982474424643661059768722291972e-24  -1.25402766622765816785019399986489645e-34  -4.76464868284878398429282214409625435e-71  1.94597979719095667704767197015514982e-18  -5.35484686312589816021055527169805866e-30  -5.46595830599745711579107272123265252e-62  -3.98770897782648489130496829462195065e-49  -8.9957300060512847926821361575443368e-36   -3.92513647251071593397031256339831285e-45  -1.95133331302904594197259137862830633e-27  -4.31968012005624040839432357994400814e-20  -2.52127776386408279411360296826459012e-39  -1.28587976203414108245496177699413076e-36  -2.04583678949381068206853627716184381e-42  -5.05623217368906305155614380885402645e-42  -1.82703528479409991535648154972783938e-32  -4.2927417857528496242926561506920632e-32   -8.3532362377431502059135902667087698e-35   -4.22158579264165470985954950473256033e-52  -4.4426900492842156208444240428065132e-29   -3.11551927802168140443134630553282401e-19  -4.21590459263600956088530713149911398e-32  0.0000000000   
1.4689372837726905079804903051426436e+14   3.88378475679829684037832320573856231e-18  4.39112109541856415910751368053988615e-31   1.48793247045541396894456637250567805e-19  1.93718989156442076362644971914909308e-18   4.16497569856791362759285853325549798e-20  -1.85644901653640659246497173817477359e-18  -1.58525848663170851517269101187027262e-18  -1.57028817951087480008900359713926176e-25  -6.49576064768845493040963401167580335e-24  -1.24926855317249415731650105726716938e-34  -4.73761453270879516761098894094388516e-71  1.93850320905720173312412369491323568e-18  -5.32403654927778274095580394172856233e-30  -5.43105715251748025575467632533055763e-62  -3.96371981643937949555239126610403227e-49  -8.96192486231379801698942876308665416e-36  -3.89670122962763656709595416206350309e-45  -1.94401669992062471422427488484663621e-27  -4.29695702165579037905911109583652816e-20  -2.50521610721947294599320036381109188e-39  -1.27766882957465171862067182746223309e-36  -2.03353305803162644782841163268855867e-42  -5.03053657698808454069406514266298767e-42  -1.81747865459825190655023422469234833e-32  -4.26533051255872249337399785976260706e-32  -8.31245337042503417561221424428375483e-35  -4.209223424058071358273100293020804e-52    -4.42036137975993722561381601021023977e-29  -3.10268497425822225146923609484183442e-19  -4.19532135127704991558946710806150604e-32  0.0000000000   
1.47275703467325097534971658745208377e+14  3.86909367025223164866941565572056933e-18  4.37767989621151964455758603824551107e-31   1.48339202181540297423094495326167704e-19  1.92986527715117782459405085635372219e-18   4.15469437585594300724618247030573235e-20  -1.84953647602384598537976816334998139e-18  -1.57931491619190899066809235040403616e-18  -1.56321451987309827273417880895826833e-25  -6.45837976675498961240415090849434014e-24  -1.24452754902113306971509442448258652e-34  -4.71073387901727323773894380489906838e-71  1.93105541492111494900401676544402144e-18  -5.29340506909581600142359730117054053e-30  -5.39637874152463197173779042557743219e-62  -3.93987491279855976049508913847931718e-49  -8.92824657813065370507514417269383413e-36  -3.86847322730097213083168517109181521e-45  -1.9367274589513730018808664685978781e-27   -4.27435398858258979287569700612407951e-20  -2.4892565634980988305671989111329531e-39   -1.26951030138203343437979791051221148e-36  -2.0213032890304224216751915412883e-42      -5.00497639651029699574336401108176568e-42  -1.80797185166799060257501489642905717e-32  -4.23809418621084603951531489475550306e-32  -8.27186942015757498781151076694408116e-35  -4.19689499513108826237307878289170413e-52  -4.39814384353247686296022995221253764e-29  -3.08990342156056687086172615528862031e-19  -4.17483850397894726372211312202386706e-32  0.0000000000   
1.47658676647724711716495188252041768e+14  3.85445830709428912488196748808756403e-18  4.36428003830012014398039301598804133e-31   1.47886589983153534682355195820282612e-19  1.92256841510811372129821811754673585e-18   4.14443791013494221045039146923964743e-20  -1.84264977602377889057414822565285938e-18  -1.57339359295113979762571789688659476e-18  -1.55617270888694922455021021876158923e-25  -6.42121598175971962275470425458118998e-24  -1.23980459447659541482604045637801359e-34  -4.68400590555201911403285057146244683e-71  1.92363631912514757767934295911443898e-18  -5.26295143972186539996675392556792026e-30  -5.36192172491776830346536975951389777e-62  -3.91617344975742039432259353476297821e-49  -8.89469474869771318564458282288618146e-36  -3.84045100652371403859073061055406111e-45  -1.92946550326303195089321495638314023e-27  -4.25187043120395480105760322738510126e-20  -2.47339851827084990782531848204976104e-39  -1.26140386028593756397729386058095483e-36  -2.00914706372162936689616774341662251e-42  -4.9795509474552849125049071571285807e-42   -1.79851463699606829821373244385543695e-32  -4.21103174785638395257460861354242637e-32  -8.2314835029003043774394603935495063e-35   -4.18460044785499675870471681552015265e-52  -4.37603694043670129731715208927282068e-29  -3.07717443050124894619884823156876169e-19  -4.15445560456369799071776226774481985e-32  0.0000000000   
1.48042649512174339212035742411489349e+14  3.83987849421632864873934236194957831e-18  4.35092142925282850288303979936754635e-31   1.47435406979756453234652423031416338e-19  1.91529921946984956100709967013328118e-18   4.13420627058722309059384707602054014e-20  -1.83578883793715484220176880615661255e-18  -1.5674944494566674097160329686989441e-18   -1.54916262184450126910905015805927705e-25  -6.38426811851555504696588191420076936e-24  -1.23509963294234428697995513260582783e-34  -4.65742981434775275453065348231190351e-71  1.91624583026365818020641962283511392e-18  -5.23267469959072706894112692531654101e-30  -5.32768478055281687283906867784952942e-62  -3.89261462708673839483470856247386558e-49  -8.86126898829484052538533170660564438e-36  -3.81263313295842186780727935907646462e-45  -1.92223075012359739002867925012988662e-27  -4.22950577455852417104422757956462841e-20  -2.4576413689924555954345942408566652e-39   -1.25334919522281748352868291894322979e-36  -1.99706397201033333975194246447872427e-42  -4.95425956192157905324960550986023945e-42  -1.78910677766114323724259401388550915e-32  -4.18414215902951958268974906821931194e-32  -8.19129475971824835761398265524739731e-35  -4.1723397308655084586587525468725312e-52   -4.35404018410201119550306050150229487e-29  -3.0644978190591969448999326088909363e-19   -4.13417221952412037518008435010137121e-32  0.0000000000   
1.48427623815971455129269180126465322e+14  3.82535405250914513379348509575996617e-18  4.33760397089512683256814859456171832e-31   1.46985649508597358307006841884169248e-19  1.90805760127645805461581867181569179e-18   4.12399942188573920133973027575123313e-20  -1.82895358032816453102535412348560288e-18  -1.56161741581402018197227679873024091e-18  -1.54218413136047323924098342482609914e-25  -6.34753499236710780928149595371647874e-24  -1.23041260589111082057459507584595187e-34  -4.63100479948725276128596226594517917e-71  1.90888385390763685905028153856534834e-18  -5.20257387855479718167367727584994451e-30  -5.29366657843895388700520521460130632e-62  -3.86919763822916926012073894794277434e-49  -8.82796889738613167902821688079053189e-36  -3.78501816942140841312187397764900904e-45  -1.91502311380649724268064965149444381e-27  -4.20725943629252532290778859156665475e-20  -2.44198450944455884729781657830824599e-39  -1.24534599328315948230049021701913156e-36  -1.98505360055292661731130993227442757e-42  -4.9291015639619552334015882941360704e-42   -1.7797480375540978891409081070363829e-32   -4.15742437510203305011692247707698798e-32  -8.15130231718564627851996746803601473e-35  -4.16011278736428050883039769598054692e-52  -4.33215308027601045673247172364464374e-29  -3.05187340013638262473696357498650322e-19  -4.11398790803948710563614585940837441e-32  0.0000000000   
1.48813601303126917002983793689645936e+14  3.81088480352183975183964166339802786e-18  4.32432756540135254371325030808262273e-31   1.46537313920580549676257617585362116e-19  1.90084347189367140070041549534733976e-18   4.11381732885287589548714692603133962e-20  -1.82214392205763023119512309573481349e-18  -1.55576242238117222343071276106806325e-18  -1.53523711057743582201189172813969536e-25  -6.31101542511582751763534365388528695e-24  -1.22574345501387472645587829357313089e-34  -4.60473005927042329941360914767461586e-71  1.90155029598073781281795472280908122e-18  -5.17264801175128276455567488727649456e-30  -5.2598657964240384846766313100419681e-62   -3.84592168109015943964311934413210591e-49  -8.79479407788594780933818925218114253e-36  -3.75760468862259590159118788652506202e-45  -1.90784250889474960599190504092272225e-27  -4.18513083690272400463567527574086108e-20  -2.42642733695488524241212802129527687e-39  -1.23739394340167622091831891791527753e-36  -1.97311553829166124184586939016981856e-42  -4.90407628116047618490940408762277947e-42  -1.77043818168454160651134528161962662e-32  -4.13087735760259479750628850306178242e-32  -8.1115053057728403864594635160381862e-35   -4.14791956071428441255190382035023268e-52  -4.31037513689124602481212582802062644e-29  -3.03930098735183120011750721646028942e-19  -4.09390223125544625017132922847800761e-32  0.0000000000   
1.49200583700160327696709509048195175e+14  3.79647056967263925601830188621128666e-18  4.31109211548971968273896202750441944e-31   1.46090396586837612188988237735900674e-19  1.89365674311800595898578822733473065e-18   4.10365995661071526138236931277501124e-20  -1.81535978238229690488377884594288384e-18  -1.54992939985393104543785523114348564e-18  -1.5283214330027449378082760928452038e-25   -6.27470824383151446446956267088057609e-24  -1.22109212250684599680082796860231746e-34  -4.57860479517690103852704050065935754e-71  1.89424506286602796620846876535468071e-18  -5.14289613849735456414621391003534912e-30  -5.22628111832823555662376175277992052e-62  -3.82278595711643958540797407573050239e-49  -8.76174413530271555546840517325289575e-36  -3.73039127170762207963429498318304553e-45  -1.90068885075181909865319083255896229e-27  -4.16311940004896602830889545537756354e-20  -2.41096925158170829883513680673135916e-39  -1.22949273591816899806128392870219473e-36  -1.96124937598218080671197491827627899e-42  -4.87918304341189639992204788518464552e-42  -1.76117697565567007061903657461644167e-32  -4.10450007275075620210704597688380837e-32  -8.07190285890122438797219035487576721e-35  -4.13575999876288049556964436067842938e-52  -4.28870586354204948223379242286071968e-29  -3.02678039522401749943345850875784766e-19  -4.07391475180705081988108215674958022e-32  0.0000000000   
1.4958861153886125011737153202132089e+14   3.78210974201112187737204678582479496e-18  4.297896207894055876958592129582108e-31     1.4564484944911849084022294595546619e-19   1.88649661307871617820478486213987385e-18   4.09352625923091966583312404328060664e-20  -1.80860040681425524658862011363448224e-18  -1.54411769964957301714041848982422418e-18  -1.52143629019282634346060698828098862e-25  -6.23860871245291995507444480869502612e-24  -1.2164580898965516483592869376308694e-34   -4.55262564657146174742120052339243089e-71  1.88696733559930037036381400190282472e-18  -5.1133143809593008344643454680451127e-30   -5.19290795028160243252434577597596727e-62  -3.79978740347971052034853747336281438e-49  -8.7288154009683606030624785972208327e-36   -3.70337385331354008677717217086629665e-45  -1.89356134600111444386918799925925632e-27  -4.1412223699831692034436040449043593e-20   -2.3956081443093127820666428191140566e-39   -1.22164129005667996698757071118889791e-36  -1.94945354303810403131120535124330875e-42  -4.85441872524392495259268026131092137e-42  -1.75196327496320546369802460434491898e-32  -4.07828891248400511492945578511460917e-32  -8.03249021058341139259327824400558076e-35  -4.12363280446382893294904297569732904e-52  -4.26714263630122536040830640487747509e-29  -3.01431019556109270646557154515625224e-19  -4.05402306428548243895140593896240929e-32  0.0000000000   
1.4997717039810668723205485630473998e+14   3.76782109077329307668257783661183885e-18  4.28475717158617815939139447310226428e-31   1.45201257204511067630186761739689876e-19  1.87937244076258341927993037696260754e-18   4.08342959517328128258663468341428553e-20  -1.80187463358849799536238182914430327e-18  -1.53833492092243410324805313251070001e-18  -1.51459062510289226977031349040404741e-25  -6.20276312771702611174569026884589677e-24  -1.21184741001709332747176869875372898e-34  -4.52682597338071539184943849585289328e-71  1.8797266221744451207151278949204083e-18   -5.08394067112288719221770418989139043e-30  -5.15978880283483124523991955084183861e-62  -3.77695544319295207657104275914043025e-49  -8.69605090509731497209511824027303266e-36  -3.676586452947685745808094085101519e-45    -1.88646930954819431661084837956320833e-27  -4.1194680105056587262977189798678034e-20   -2.38036358883373522149266877484046507e-39  -1.21384960692783094534649602613121397e-36  -1.93774313073519435373830452007262988e-42  -4.82981526325396205361713853470377713e-42  -1.74280896959114177993944096686301951e-32  -4.05227726435737881660032857858221357e-32  -7.99331838094189646347847650907651187e-35  -4.11155399818636783032646802404426818e-52  -4.24571334993737879932923222624504858e-29  -3.00190664990655264854317710611312979e-19  -4.03425291870697427772777921570025229e-32  0.0000000000   
1.50366781340641983262097714846058927e+14  3.75358518829417353078541388210390594e-18  4.27165722293019340720140485342792547e-31   1.44759019056390465261723417608386055e-19  1.87227454011517662393679082668330723e-18   4.07335634920492175320964912997194542e-20  -1.79517332138027936865241991876044433e-18  -1.53257320407687088674474942166443298e-18  -1.5077750865877247820476934844083462e-25   -6.16712195182708649942455472514178959e-24  -1.20725381462803710461912565724642118e-34  -4.50117018142296658450908337525900423e-71  1.87251307340920938734462296228701671e-18  -5.0547344222806372449803791333829046e-30   -5.12687767384792419045018099775789765e-62  -3.75425847834236455973445348552420068e-49  -8.66340612205590212925569946002813587e-36  -3.64999148741791674977130399822427524e-45  -1.87940310443346239871837656368544611e-27  -4.0978263886476142738068076596956334e-20   -2.36521441664033817450488139104190387e-39  -1.20610686395382153055692812323276072e-36  -1.92610193299419285938493866375047072e-42  -4.80533879894655036917840975304412085e-42  -1.73370148185122549521975176750825276e-32  -4.02642899840953836443527103845744945e-32  -7.95433370135705159017906880682455758e-35  -4.09950723431445015978397757498569997e-52  -4.22438862388910847770230645919282091e-29  -2.98955285619601560778510032075156828e-19  -4.01457722835046360492930339047221585e-32  0.0000000000   
1.50757266206885804551257384779529985e+14  3.73940839929981944840656854525374448e-18  4.25860228695016491479758115732160276e-31   1.44318334678129997558997833161944749e-19  1.8652060848709195781996830824644976e-18    4.06331111901849905477069523110995911e-20  -1.7884994691945792206667525646532854e-18   -1.52683512772262699814418035828246971e-18  -1.50099267826178611315823822514961668e-25  -6.13170038149715916429285388276104882e-24  -1.20267935680523820964285696637167431e-34  -4.47566924923338581248913777645803055e-71  1.86532991070990224709116281261080122e-18  -5.02570808515953199105457183674318662e-30  -5.09418835490520940982092338174802702e-62  -3.73170612867133100574376040778008942e-49  -8.63089565893358082151445609071611509e-36  -3.62359974851200056843540363697109774e-45  -1.87236589324278138954767995048781642e-27  -4.07630687080988959817031518772306059e-20  -2.3501669818399611784347184693131273e-39   -1.19841630575919198408028434021025406e-36  -1.9145348840794951089023415997949936e-42   -4.78099990666672092179233618297271295e-42  -1.72464475945922642429434896277782524e-32  -4.00075494643509298508219826647244532e-32  -7.91555320684376531450394629625552625e-35  -4.08749800550477434040725579302524629e-52  -4.20317776000310254400351244302448089e-29  -2.97725430560006238100346530597424208e-19  -3.99500459084152363958753717086980649e-32  0.0000000000   
1.51148705156495458918745342645192919e+14  3.72528763317124523615587313251041546e-18  4.24558958925801581364687954578639556e-31   1.43879110057437319651693758001405556e-19  1.85816553441187487220775945646309421e-18   4.05329181394768879061103725248924838e-20  -1.78185162514315341636904866916553792e-18  -1.52111944362871677243204461388219024e-18  -1.49424188048465247167796975942122121e-25  -6.09648995575604159266971955676674784e-24  -1.19812303857609332264016242024901975e-34  -4.45031713594086671524987147848046947e-71  1.85817556425703867116842058010009942e-18  -4.99685473000988795935117129328320097e-30  -5.06171281272314994799818263704562073e-62  -3.70929295941134777723815093020548611e-49  -8.59851243953127245091600054911914303e-36  -3.59740439694310943427838586877734907e-45  -1.86535614501444506012353151040977238e-27  -4.05490444532530374416991131129508417e-20  -2.33521759214620650203122646627136958e-39  -1.19077604240382427476992139765715347e-36  -1.90303919684074682321962533724210849e-42  -4.75679291196931620810769671683949969e-42  -1.71563670721621224532356105250157326e-32  -3.9752487990693144343971214017397103e-32   -7.8769680608862779880024416104066496e-35   -4.07552376969757248953711557424939517e-52  -4.18207590736443775414886589029816761e-29  -2.96500828348654466430623663847762897e-19  -3.97553054636286837208156851572725147e-32  0.0000000000   
